"";"X.date_2020.06.26";"X.date_2020.07.13";"X.date_2020.12.16";"X.date_2021.01.23";"X.date_2021.03.23";"X.date_2021.03.24";"X.date_2021.04.04";"X.date_2021.05.20";"X.date_2021.05.21";"X.date_2021.08.21";"X.date_2021.08.23";"X.date_2021.10.19";"X.date_2021.10.21";"X.date_2021.12.03";"X.date_2022.04.20";"X.date_2022.05.09";"X.date_2022.06.16";"X.date_2022.06.23";"X.date_2022.06.25";"X.date_2022.09.19";"X.date_2022.10.25";"X.date_2023.01.15";"X.date_2023.02.05";"X.date_2023.04.05";"X.date_2023.05.22";"X.date_2023.08.10";"X.date_2023.10.27";"X.date_2023.11.29";"X.date_2023.12.19";"X.date_2024.01.28";"X.date_2024.02.10";"X.date_2024.02.17";"X.date_2024.09.26";"X.date_2024.11.12";"X.date_2025.03.21";"X.date_2025.04.15";"X.date_2025.04.27";"X.date_2025.06.03";"X.date_2025.06.19";"X.date_2025.06.29";"X.date_2025.07.07";"X.date_2025.08.06";"X.date_2025.08.07";"X.date_2025.09.12";"X.date_2026.03.11"
"aucune";-0,1914;-0,0782;-0,163;-0,0738;-0,1138;-0,1074;-0,1457;1,1981;0,3192;-0,8252;-0,3952;-0,2992;-0,0441;-0,0426;-0,2009;-0,0573;-0,1864;-0,0544;-0,0335;-0,0836;-0,0486;-0,0551;-0,0116;0,6797;-0,1001;-0,1683;-0,0337;-0,0263;1,0014;-0,03;2,047;0,819;0,3112;-0,0559;-0,0693;-0,0394;-0,0416;-0,0555;-0,0494;-0,4089;-0,1417;-0,1405;0,6758;-0,1124;-0,0533
"souvent";-0,2027;-0,0828;-0,1726;-0,0782;-0,1205;-0,1137;1,3236;0,3012;0,3018;-0,8737;-0,4185;-0,3168;-0,0467;-0,0451;4,0526;-0,0607;-0,1973;-0,0576;-0,0355;-0,0885;0,9516;-0,0583;-0,0123;0,6578;0,6646;-0,1782;-0,0356;-0,0278;-0,0483;-0,0317;-0,4035;-0,3263;0,8177;-0,0592;-0,0733;-0,0417;-0,0441;-0,0588;-0,0524;1,1575;-0,15;-0,4899;-0,4052;-0,119;-0,0564
"autorité";1,1609;3,1493;-0,163;-0,0738;-0,1138;-0,1074;-0,1457;0,3286;0,3192;-0,8252;-0,3952;-0,2992;-0,0441;-0,0426;-0,2009;-0,0573;-0,1864;-0,0544;-0,0335;-0,0836;-0,0486;-0,0551;-0,0116;-0,1019;-0,1001;3,3159;-0,0337;-0,0263;1,0014;-0,03;1,2926;-0,3082;-0,2911;-0,0559;-0,0693;-0,0394;-0,0416;-0,0555;-0,0494;-0,4089;-0,1417;-0,1405;-0,3827;-0,1124;-0,0533
"corps";0,448;0,783;-0,163;-0,0738;0,6374;0,6594;-0,1457;0,3286;0,3192;-0,8252;-0,3952;0,3029;-0,0441;-0,0426;-0,2009;-0,0573;-0,1864;-0,0544;-0,0335;1,8128;-0,0486;0,924;-0,0116;0,6797;0,6866;-0,1683;-0,0337;-0,0263;-0,0456;-0,03;0,6784;-0,3082;-0,2911;-0,0559;-0,0693;-0,0394;-0,0416;-0,0555;-0,0494;-0,4089;-0,1417;-0,4626;0,6758;-0,1124;-0,0533
"adapter";-0,1238;-0,0506;-0,1055;-0,0478;0,8071;0,8302;0,7096;0,5745;0,4627;-0,5339;-0,2557;-0,1936;-0,0285;-0,0275;0,5872;1,0872;-0,1206;-0,0352;-0,0217;-0,0541;-0,0315;-0,0356;-0,0075;0,8514;-0,0647;-0,1089;-0,0218;-0,017;-0,0295;-0,0194;-0,2466;-0,1994;-0,1884;-0,0362;-0,0448;-0,0255;-0,0269;-0,0359;-0,032;-0,2646;-0,0917;-0,2993;-0,2476;0,812;1,1173
"perse";-0,4842;-0,1979;-0,4124;-0,1867;-0,2878;-0,2717;-0,3687;-0,6309;-0,2886;-2,0877;-0,9999;12,6483;-0,1115;-0,1077;-0,5083;-0,1449;-0,4715;-0,1376;-0,0848;-0,2115;-0,123;-0,1394;-0,0294;-0,2577;-0,2531;-0,4258;-0,0852;-0,0664;-0,1154;-0,0758;-0,9642;-0,7797;-0,7365;-0,1414;-0,1752;-0,0997;-0,1053;-0,1404;-0,1251;16,3991;-0,3585;-0,5927;-0,9682;-0,2843;-0,1348
"lutte";-0,1351;0,923;-0,1151;-0,0521;-0,0803;-0,0758;-0,1029;0,5205;0,4326;-0,5824;-0,279;1,9785;-0,0311;-0,0301;-0,1418;-0,0404;-0,1315;-0,0384;-0,0237;-0,059;-0,0343;-0,0389;-0,0082;-0,0719;-0,0706;-0,1188;-0,0238;-0,0185;-0,0322;-0,0211;-0,269;1,0757;-0,2055;-0,0395;-0,0489;-0,0278;-0,0294;-0,0392;-0,0349;1,6231;-0,1;-0,3266;-0,2701;-0,0793;-0,0376
"neuf";-0,1126;-0,046;-0,0959;-0,0434;-0,0669;-0,0632;-0,0857;2,0292;1,2821;-0,1464;-0,2325;-0,176;-0,0259;-0,025;-0,1182;-0,0337;-0,1096;-0,032;-0,0197;-0,0492;-0,0286;-0,0324;-0,0068;-0,0599;-0,0589;0,6907;-0,0198;-0,0154;-0,0268;-0,0176;-0,2242;-0,1813;-0,1712;1,1371;-0,0407;-0,0232;-0,0245;-0,0326;-0,0291;-0,2405;-0,0833;-0,2721;0,3931;-0,0661;-0,0313
"combat";0,6054;-0,0506;-0,1055;-0,0478;-0,0736;-0,0695;-0,0943;0,5745;0,4627;-0,5339;-0,2557;-0,1936;-0,0285;-0,0275;-0,13;-0,0371;-0,1206;-0,0352;-0,0217;-0,0541;-0,0315;-0,0356;-0,0075;-0,0659;-0,0647;0,6541;-0,0218;-0,017;-0,0295;-0,0194;0,9874;-0,1994;-0,1884;-0,0362;-0,0448;-0,0255;-0,0269;-0,0359;-0,032;0,9372;-0,0917;-0,2993;0,9845;-0,0727;-0,0345
"arme";1,1609;-0,0782;-0,163;-0,0738;-0,1138;-0,1074;-0,1457;1,1981;0,8762;-0,8252;-0,3952;0,3029;-0,0441;-0,0426;-0,2009;-0,0573;-0,1864;-0,0544;-0,0335;-0,0836;-0,0486;-0,0551;-0,0116;-0,1019;-0,1001;-0,1683;-0,0337;-0,0263;-0,0456;-0,03;0,2334;-0,3082;0,3112;-0,0559;-0,0693;-0,0394;-0,0416;-0,0555;-0,0494;1,2195;0,5554;-0,1405;0,2323;-0,1124;-0,0533
"battre";-0,3491;-0,1427;-0,2973;-0,1346;-0,2075;-0,1959;-0,2658;-0,3454;-0,1719;-1,5049;-0,7208;0,9075;-0,0804;-0,0777;-0,3664;-0,1045;-0,3399;-0,0992;17,9888;-0,1525;-0,0887;-0,1005;-0,0212;-0,1858;-0,1825;-0,307;13,877;-0,0479;-0,0832;-0,0546;0,331;-0,562;-0,5309;-0,102;-0,1263;-0,0719;-0,0759;-0,1012;-0,0902;0,2982;0,3483;-0,8438;-0,698;-0,205;-0,0972
"clair";-0,1464;-0,0598;0,6029;-0,0564;0,7411;0,7637;0,6453;0,4729;0,4055;-0,631;-0,3022;-0,2288;-0,0337;-0,0326;-0,1536;-0,0438;-0,1425;-0,0416;-0,0256;-0,0639;-0,0372;-0,0421;-0,0089;-0,0779;0,7918;0,591;-0,0257;-0,0201;-0,0349;-0,0229;-0,2914;1,0147;0,3968;-0,0428;-0,053;-0,0301;-0,0318;-0,0424;-0,0378;-0,3127;-0,1083;0,254;-0,2926;-0,0859;-0,0408
"vidéo";0,6054;-0,0506;-0,1055;-0,0478;-0,0736;-0,0695;0,7096;0,5745;0,4627;-0,5339;-0,2557;-0,1936;-0,0285;-0,0275;-0,13;-0,0371;-0,1206;1,1088;-0,0217;-0,0541;1,1557;1,1035;-0,0075;-0,0659;-0,0647;1,6128;-0,0218;-0,017;-0,0295;-0,0194;-0,2466;-0,1994;-0,1884;-0,0362;-0,0448;-0,0255;-0,0269;1,1004;-0,032;-0,2646;-0,0917;-0,2993;-0,2476;-0,0727;-0,0345
"organisation";0,5435;-0,0598;-0,1246;-0,0564;-0,087;-0,0821;-0,1114;0,4729;0,4055;-0,631;-0,3022;-0,2288;-0,0337;-0,0326;0,5258;-0,0438;-0,1425;-0,0416;-0,0256;-0,0639;-0,0372;1,0342;-0,0089;-0,0779;-0,0765;-0,1287;-0,0257;-0,0201;-0,0349;-0,0229;-0,2914;-0,2357;6,7483;-0,0428;-0,053;-0,0301;-0,0318;-0,0424;-0,0378;-0,3127;-0,1083;-0,3538;-0,2926;-0,0859;-0,0408
"droit";0,3215;0,6332;0,3724;-0,1086;-0,1673;-0,1579;0,4095;-0,2248;0,2095;-1,2136;-0,5813;0,5826;-0,0648;-0,0626;-0,2955;0,7537;-0,2741;-0,08;-0,0493;-0,123;0,8187;0,7691;-0,0171;-0,1498;-0,1472;-0,2475;-0,0495;-0,0386;-0,0671;-0,0441;-0,5605;1,7514;0,5993;-0,0822;0,6797;0,9032;0,8812;-0,0816;-0,0727;-0,6014;-0,2084;-0,6804;-0,5628;3,2944;-0,0784
"justice";1,5903;0,9977;0,7031;-0,0434;-0,0669;-0,0632;-0,0857;0,6363;0,4963;-0,4854;-0,2325;-0,176;-0,0259;-0,025;-0,1182;-0,0337;-0,1096;-0,032;-0,0197;-0,0492;2,7289;-0,0324;-0,0068;-0,0599;-0,0589;-0,099;-0,0198;-0,0154;-0,0268;-0,0176;-0,2242;-0,1813;-0,1712;-0,0329;-0,0407;-0,0232;-0,0245;-0,0326;-0,0291;-0,2405;-0,0833;-0,2721;0,3931;-0,0661;-0,0313
"rené";-0,1238;0,9586;-0,1055;-0,0478;-0,0736;-0,0695;-0,0943;0,5745;0,4627;-0,5339;-0,2557;-0,1936;-0,0285;-0,0275;-0,13;-0,0371;-0,1206;-0,0352;-0,0217;-0,0541;-0,0315;-0,0356;-0,0075;-0,0659;-0,0647;-0,1089;-0,0218;-0,017;-0,0295;-0,0194;-0,2466;-0,1994;-0,1884;-0,0362;9,5444;-0,0255;-0,0269;-0,0359;-0,032;-0,2646;-0,0917;-0,2993;0,3619;-0,0727;-0,0345
"désormais";-0,2477;-0,1012;-0,211;-0,0955;-0,1472;0,5625;0,4532;-0,9168;-0,367;-1,0679;-0,5115;-0,3872;-0,0571;-0,0551;-0,26;-0,0741;-0,2412;-0,0704;-0,0434;-0,1082;-0,0629;-0,0713;-0,015;-0,1318;-0,1295;-0,2178;-0,0436;-0,034;-0,059;1,0685;-0,4932;4,7274;-0,3768;0,814;-0,0896;-0,051;-0,0539;-0,0718;-0,064;0,9496;1,1879;1,3842;0,5142;-0,1454;-0,069
"régime";-0,2927;-0,1196;11,5319;-0,1129;-0,174;-0,1643;-0,2229;-1,0835;-0,4338;-1,2621;-0,6045;-0,4577;-0,0674;-0,0651;-0,3073;-0,0876;-0,285;-0,0832;-0,0513;-0,1279;-0,0744;0,7537;-0,0178;-0,1558;-0,153;-0,2574;-0,0515;-0,0402;-0,0697;-0,0458;-0,5829;11,2656;-0,1344;-0,0855;-0,1059;-0,0603;-0,0637;-0,0849;-0,0756;-0,6255;-0,2167;-0,7076;-0,5854;-0,1719;-0,0815
"opposer";0,5729;-0,0552;2,7054;-0,0521;-0,0803;-0,0758;-0,1029;-0,5;-0,2002;-0,5824;-0,279;1,0974;-0,0311;-0,0301;-0,1418;-0,0404;-0,1315;-0,0384;-0,0237;-0,059;-0,0343;-0,0389;-0,0082;-0,0719;-0,0706;0,621;-0,0238;-0,0185;-0,0322;-0,0211;0,3356;0,4045;-0,2055;-0,0395;-0,0489;-0,0278;-0,0294;-0,0392;-0,0349;0,8732;-0,1;0,2769;-0,2701;-0,0793;-0,0376
"russe";1,6555;-0,1933;-0,4028;-0,1824;-0,2811;-0,2654;-0,3601;-1,7506;-0,7008;-2,0391;-0,9767;-0,7394;-0,1089;-0,1052;-0,4965;-0,1416;-0,4605;-0,1344;-0,0828;-0,2066;-0,1202;-0,1361;-0,0287;-0,2517;-0,2473;41,6954;-0,0832;-0,0649;-0,1127;-0,074;-0,9418;0,6099;-0,7194;-0,1382;-0,1712;2,8325;-0,1028;-0,1371;-0,1222;-0,4799;-0,3501;-1,1433;-0,9457;-0,2777;-0,1317
"prison";-0,1126;-0,046;5,9462;-0,0434;-0,0669;-0,0632;-0,0857;-0,4167;-0,1668;-0,4854;-0,2325;-0,176;-0,0259;-0,025;-0,1182;-0,0337;-0,1096;-0,032;-0,0197;-0,0492;-0,0286;2,6228;-0,0068;-0,0599;-0,0589;-0,099;-0,0198;-0,0154;-0,0268;-0,0176;-0,2242;2,1809;-0,1712;-0,0329;-0,0407;-0,0232;-0,0245;-0,0326;-0,0291;-0,2405;-0,0833;-0,2721;-0,2251;-0,0661;-0,0313
"poutine";0,5166;-0,0644;-0,1342;-0,0608;-0,0937;-0,0884;-0,12;-0,5834;-0,2335;-0,6795;-0,3255;-0,2464;-0,0363;-0,0351;-0,1655;-0,0472;-0,1535;-0,0448;-0,0276;-0,0689;-0,04;-0,0454;-0,0096;-0,0839;-0,0824;-0,1386;-0,0277;-0,0216;-0,0376;-0,0247;-0,3139;16,9363;-0,2397;-0,046;-0,057;-0,0325;-0,0343;-0,0457;-0,0407;-0,3367;-0,1167;-0,381;-0,3152;-0,0925;-0,0439
"ukraine";-0,3265;-0,1335;-0,2781;-0,1259;-0,1941;-0,1832;-0,2486;-1,2086;-0,4838;-1,4078;-0,6743;-0,5105;-0,0752;-0,0726;-0,3428;-0,0977;-0,3179;-0,0928;-0,0572;-0,1426;-0,083;-0,094;-0,0198;-0,1738;-0,1707;16,9821;-0,0574;-0,0448;-0,0778;-0,0511;-0,6502;8,0416;-0,4967;-0,0954;-0,1182;3,3075;-0,071;-0,0947;-0,0844;-0,6976;-0,2417;-0,7893;-0,6529;-0,1917;-0,0909
"figaro";2,7563;-0,046;-0,0959;-0,0434;-0,0669;-0,0632;-0,0857;-0,4167;-0,1668;-0,4854;-0,2325;0,4773;-0,0259;-0,025;0,623;-0,0337;-0,1096;-0,032;-0,0197;-0,0492;-0,0286;-0,0324;-0,0068;-0,0599;-0,0589;0,6907;-0,0198;-0,0154;-0,0268;-0,0176;0,3945;1,2188;-0,1712;-0,0329;-0,0407;-0,0232;-0,0245;-0,0326;-0,0291;0,3714;-0,0833;-0,2721;-0,2251;-0,0661;-0,0313
"camp";2,5096;-0,0552;-0,1151;-0,0521;-0,0803;-0,0758;-0,1029;-0,5;-0,2002;-0,5824;-0,279;-0,2112;-0,0311;-0,0301;-0,1418;-0,0404;-0,1315;-0,0384;-0,0237;-0,059;-0,0343;-0,0389;-0,0082;-0,0719;-0,0706;-0,1188;-0,0238;-0,0185;-0,0322;-0,0211;-0,269;2,9754;-0,2055;-0,0395;-0,0489;-0,0278;-0,0294;-0,0392;-0,0349;-0,2886;-0,1;0,7887;0,9195;0,7774;-0,0376
"russie";1,4681;-0,1289;-0,2685;-0,1216;-0,1874;-0,1769;-0,24;-1,1669;-0,4671;-1,3592;-0,651;-0,4929;-0,0726;-0,0701;-0,331;-0,0944;-0,307;-0,0896;-0,0552;-0,1377;-0,0801;-0,0907;-0,0191;-0,1678;-0,1648;9,5292;-0,0554;-0,0433;-0,0751;-0,0493;-0,6278;7,0697;-0,4795;-0,0921;-0,1141;4,8365;-0,0686;-0,0914;-0,0814;-0,6736;-0,2334;-0,7621;-0,6304;0,4596;-0,0878
"mêmes";0,448;-0,0782;0,5045;-0,0738;-0,1138;-0,1074;-0,1457;-0,7084;-0,2836;-0,8252;-0,3952;-0,2992;-0,0441;-0,0426;0,4313;-0,0573;-0,1864;-0,0544;-0,0335;-0,0836;-0,0486;-0,0551;-0,0116;-0,1019;-0,1001;-0,1683;-0,0337;-0,0263;-0,0456;-0,03;0,2334;4,4107;-0,2911;-0,0559;-0,0693;-0,0394;-0,0416;-0,0555;-0,0494;0,2147;0,5554;1,0946;0,6758;-0,1124;-0,0533
"méthode";0,6414;-0,046;2,9544;-0,0434;-0,0669;-0,0632;-0,0857;-0,4167;-0,1668;-0,4854;-0,2325;-0,176;-0,0259;-0,025;-0,1182;-0,0337;-0,1096;-0,032;-0,0197;-0,0492;-0,0286;-0,0324;-0,0068;-0,0599;-0,0589;-0,099;-0,0198;-0,0154;-0,0268;-0,0176;-0,2242;1,2188;3,4115;-0,0329;-0,0407;-0,0232;-0,0245;-0,0326;-0,0291;-0,2405;-0,0833;-0,2721;-0,2251;-0,0661;-0,0313
"vraiment";-0,1238;0,9586;-0,1055;-0,0478;-0,0736;-0,0695;-0,0943;-0,4583;-0,1835;-0,5339;-0,2557;0,4441;-0,0285;-0,0275;1,4721;-0,0371;-0,1206;2,5484;-0,0217;-0,0541;-0,0315;-0,0356;-0,0075;-0,0659;-0,0647;-0,1089;-0,0218;-0,017;-0,0295;-0,0194;-0,2466;1,1432;1,186;-0,0362;-0,0448;-0,0255;-0,0269;-0,0359;-0,032;-0,2646;0,7206;-0,2993;-0,2476;-0,0727;-0,0345
"mal";0,4691;-0,0736;-0,1534;0,8303;-0,1071;-0,1011;0,5674;-0,6667;-0,2669;-0,7766;-0,372;0,8825;-0,0415;-0,0401;-0,1891;2,1769;-0,1754;-0,0512;-0,0315;-0,0787;-0,0458;-0,0518;-0,0109;-0,0959;-0,0942;-0,1584;-0,0317;-0,0247;-0,0429;-0,0282;-0,3587;0,862;0,3299;-0,0526;-0,0652;-0,0371;-0,0392;-0,0522;-0,0465;-0,3849;-0,1334;0,5962;-0,3602;4,0896;-0,0502
"communiste";-0,1576;-0,0644;-0,1342;-0,0608;-0,0937;-0,0884;-0,12;-0,5834;-0,2335;-0,6795;-0,3255;-0,2464;-0,0363;-0,0351;-0,1655;-0,0472;-0,1535;-0,0448;-0,0276;-0,0689;-0,04;-0,0454;-0,0096;-0,0839;-0,0824;-0,1386;-0,0277;-0,0216;-0,0376;-0,0247;-0,3139;19,4567;-0,2397;-0,046;-0,057;-0,0325;-0,0343;-0,0457;-0,0407;-0,3367;-0,1167;-0,381;-0,3152;-0,0925;-0,0439
"développer";-0,1126;-0,046;-0,0959;-0,0434;-0,0669;-0,0632;0,7469;-0,4167;-0,1668;-0,4854;-0,2325;-0,176;-0,0259;-0,025;2,6966;-0,0337;-0,1096;1,1486;-0,0197;-0,0492;-0,0286;-0,0324;-0,0068;-0,0599;-0,0589;-0,099;-0,0198;-0,0154;1,2226;-0,0176;-0,2242;1,2188;-0,1712;-0,0329;-0,0407;-0,0232;-0,0245;-0,0326;-0,0291;1,0091;-0,0833;-0,2721;-0,2251;-0,0661;-0,0313
"iran";-0,4392;-0,1795;13,3273;-0,1694;-0,2611;-0,2464;-0,3344;-1,6255;-0,6507;-1,8934;-0,9069;-0,2693;-0,1012;-0,0977;-0,461;-0,1314;-0,4276;-0,1248;-0,0769;-0,1918;-0,1116;10,9582;-0,0266;-0,2337;-0,2296;-0,3862;-0,0772;-0,0602;-0,1046;-0,0687;-0,8745;3,8174;3,179;-0,1283;-0,1589;-0,0905;-0,0955;-0,1273;-0,1135;-0,9383;-0,3251;-1,0616;-0,8781;-0,2579;-0,1223
"israël";-0,1801;-0,0736;0,5264;-0,0695;-0,1071;-0,1011;-0,1371;-0,6667;-0,2669;-0,7766;-0,372;-0,2816;-0,0415;-0,0401;-0,1891;-0,0539;-0,1754;-0,0512;-0,0315;-0,0787;-0,0458;-0,0518;-0,0109;-0,0959;-0,0942;-0,1584;-0,0317;-0,0247;-0,0429;-0,0282;-0,3587;0,862;15,6808;-0,0526;-0,0652;-0,0371;-0,0392;-0,0522;-0,0465;-0,3849;-0,1334;-0,4354;-0,3602;-0,1058;-0,0502
"oublier";1,3137;0,8606;-0,1342;-0,0608;-0,0937;-0,0884;-0,12;-0,5834;-0,2335;-0,6795;-0,3255;1,7855;-0,0363;-0,0351;1,2764;-0,0472;-0,1535;-0,0448;-0,0276;-0,0689;-0,04;-0,0454;-0,0096;-0,0839;-0,0824;-0,1386;-0,0277;-0,0216;-0,0376;-0,0247;-0,3139;0,9592;-0,2397;-0,046;-0,057;-0,0325;-0,0343;-0,0457;-0,0407;0,268;-0,1167;1,3078;-0,3152;-0,0925;-0,0439
"terroriste";0,5729;-0,0552;0,6331;-0,0521;-0,0803;-0,0758;-0,1029;-0,5;-0,2002;-0,5824;-0,279;-0,2112;-0,0311;-0,0301;-0,1418;-0,0404;-0,1315;-0,0384;-0,0237;-0,059;-0,0343;1,0673;-0,0082;-0,0719;-0,0706;-0,1188;-0,0238;-0,0185;-0,0322;-0,0211;-0,269;1,0757;7,0693;-0,0395;-0,0489;-0,0278;-0,0294;-0,0392;-0,0349;-0,2886;-0,1;-0,3266;-0,2701;-0,0793;-0,0376
"moscou";1,2081;-0,0736;-0,1534;-0,0695;-0,1071;-0,1011;-0,1371;-0,6667;-0,2669;-0,7766;-0,372;-0,2816;-0,0415;-0,0401;-0,1891;-0,0539;-0,1754;-0,0512;-0,0315;-0,0787;-0,0458;-0,0518;-0,0109;-0,0959;-0,0942;4,6888;-0,0317;-0,0247;-0,0429;-0,0282;-0,3587;4,5845;-0,274;-0,0526;-0,0652;4,0998;-0,0392;-0,0522;-0,0465;-0,3849;-0,1334;-0,4354;-0,3602;-0,1058;-0,0502
"affrontement";0,6054;-0,0506;-0,1055;-0,0478;-0,0736;-0,0695;-0,0943;-0,4583;-0,1835;-0,5339;-0,2557;1,1653;-0,0285;-0,0275;-0,13;-0,0371;-0,1206;-0,0352;-0,0217;-0,0541;-0,0315;-0,0356;-0,0075;-0,0659;-0,0647;-0,1089;-0,0218;-0,017;-0,0295;-0,0194;0,3633;1,1432;-0,1884;-0,0362;-0,0448;-0,0255;-0,0269;-0,0359;-0,032;0,9372;-0,0917;-0,2993;1,8057;-0,0727;-0,0345
"victime";-0,2815;2,6473;0,3724;0,6553;1,2553;1,2995;-0,2143;-1,0418;-0,4171;-1,2136;-0,5813;0,1959;3,3603;-0,0626;-0,2955;-0,0842;-0,2741;-0,08;-0,0493;-0,123;-0,0715;-0,081;-0,0171;4,6957;0,5415;-0,2475;-0,0495;-0,0386;-0,0671;-0,0441;-0,1941;0,5648;0,2028;-0,0822;-0,1019;0,9032;-0,0612;-0,0816;-0,0727;-0,6014;-0,2084;-0,6804;-0,1954;-0,1653;-0,0784
"asie";-0,1238;-0,0506;-0,1055;-0,0478;-0,0736;-0,0695;-0,0943;-0,4583;-0,1835;-0,5339;-0,2557;2,0905;-0,0285;-0,0275;0,5872;-0,0371;-0,1206;-0,0352;-0,0217;-0,0541;-0,0315;-0,0356;-0,0075;-0,0659;-0,0647;-0,1089;-0,0218;-0,017;-0,0295;-0,0194;0,3633;1,1432;-0,1884;-0,0362;-0,0448;-0,0255;-0,0269;-0,0359;-0,032;1,7305;-0,0917;-0,2993;0,3619;-0,0727;-0,0345
"ouvert";-0,1126;-0,046;-0,0959;-0,0434;0,8453;0,8685;-0,0857;-0,4167;-0,1668;-0,4854;-0,2325;-0,176;-0,0259;-0,025;-0,1182;-0,0337;-0,1096;-0,032;-0,0197;-0,0492;-0,0286;-0,0324;-0,0068;-0,0599;-0,0589;0,6907;-0,0198;-0,0154;-0,0268;-0,0176;-0,2242;6,0735;-0,1712;-0,0329;-0,0407;-0,0232;-0,0245;-0,0326;-0,0291;-0,2405;-0,0833;0,332;-0,2251;-0,0661;-0,0313
"piège";-0,1689;-0,069;-0,1438;18,9505;-0,1004;-0,0948;-0,1286;-0,625;-0,2502;-0,7281;-0,3487;-0,264;-0,0389;-0,0376;-0,1773;-0,0505;-0,1644;-0,048;-0,0296;-0,0738;-0,0429;-0,0486;-0,0102;-0,0899;-0,0883;-0,1485;-0,0297;-0,0232;-0,0402;-0,0264;-0,3363;0,9086;-0,2569;-0,0493;-0,0611;-0,0348;1,0911;-0,049;-0,0436;-0,3608;-0,125;0,2151;-0,3377;-0,0992;-0,047
"opposition";-0,1351;-0,0552;1,5656;-0,0521;-0,0803;-0,0758;-0,1029;-0,5;-0,2002;-0,5824;-0,279;-0,2112;-0,0311;-0,0301;-0,1418;-0,0404;-0,1315;-0,0384;-0,0237;-0,059;-0,0343;-0,0389;-0,0082;-0,0719;-0,0706;-0,1188;-0,0238;-0,0185;-0,0322;-0,0211;-0,269;1,0757;-0,2055;-0,0395;-0,0489;-0,0278;-0,0294;-0,0392;-0,0349;6,0891;-0,1;0,2769;-0,2701;-0,0793;-0,0376
"liberté";-0,2702;-0,1104;1,826;-0,1042;-0,1606;-0,1516;-0,2057;-1,0001;-0,4004;-1,165;-0,558;0,2062;-0,0622;-0,0601;-0,2837;-0,0809;-0,2631;-0,0768;-0,0473;-0,118;0,835;-0,0778;-0,0164;-0,1438;-0,1413;-0,2376;-0,0475;-0,0371;0,8608;1,0325;-0,1817;0,59;0,2133;-0,0789;-0,0978;-0,0557;-0,0588;-0,0784;-0,0698;7,8497;-0,2;-0,6532;0,4638;-0,1587;-0,0752
"membre";0,4919;-0,069;0,5499;-0,0651;-0,1004;-0,0948;-0,1286;-0,625;-0,2502;-0,7281;-0,3487;0,9294;-0,0389;-0,0376;-0,1773;0,9591;-0,1644;-0,048;-0,0296;-0,0738;-0,0429;-0,0486;-0,0102;0,7283;-0,0883;-0,1485;-0,0297;-0,0232;-0,0402;-0,0264;-0,3363;0,9086;-0,2569;2,253;-0,0611;-0,0348;-0,0367;-0,049;-0,0436;-0,3608;0,6018;0,2151;0,7603;0,6901;-0,047
"république";0,448;1,8672;5,9677;-0,0738;-0,1138;-0,1074;-0,1457;-0,7084;-0,2836;-0,8252;-0,3952;-0,2992;-0,0441;-0,0426;0,4313;-0,0573;-0,1864;-0,0544;-0,0335;-0,0836;-0,0486;2,1574;-0,0116;-0,1019;-0,1001;-0,1683;-0,0337;-0,0263;2,3157;-0,03;-0,3811;0,819;-0,2911;-0,0559;-0,0693;-0,0394;-0,0416;-0,0555;-0,0494;-0,4089;-0,1417;-0,1405;-0,3827;-0,1124;-0,0533
"rapport";1,5105;-0,0506;0,6663;-0,0478;-0,0736;-0,0695;-0,0943;-0,4583;-0,1835;-0,5339;-0,2557;1,1653;-0,0285;-0,0275;-0,13;-0,0371;-0,1206;-0,0352;-0,0217;-0,0541;-0,0315;-0,0356;-0,0075;-0,0659;-0,0647;0,6541;-0,0218;-0,017;-0,0295;-0,0194;-0,2466;1,1432;0,4536;-0,0362;-0,0448;-0,0255;-0,0269;-0,0359;-0,032;-0,2646;-0,0917;-0,2993;0,9845;-0,0727;-0,0345
"médiques";-0,1576;-0,0644;-0,1342;-0,0608;-0,0937;-0,0884;-0,12;-0,5834;-0,2335;-0,6795;-0,3255;0,9804;-0,0363;-0,0351;-0,1655;-0,0472;-0,1535;-0,0448;-0,0276;-0,0689;-0,04;-0,0454;-0,0096;-0,0839;-0,0824;-0,1386;-0,0277;-0,0216;-0,0376;-0,0247;-0,3139;-0,2538;-0,2397;-0,046;-0,057;-0,0325;-0,0343;-0,0457;-0,0407;13,318;-0,1167;-0,381;-0,3152;-0,0925;-0,0439
"grèce";0,3769;-0,0966;-0,2014;-0,0912;-0,1405;-0,1327;-0,18;-0,8751;-0,3503;-1,0193;-0,4882;2,0637;-0,0545;-0,0526;-0,2482;-0,0708;-0,2302;-0,0672;-0,0414;-0,1033;-0,0601;-0,068;-0,0143;-0,1258;-0,1236;-0,2079;-0,0416;-0,0324;-0,0563;-0,037;-0,4708;-0,3807;-0,3596;-0,0691;-0,0856;-0,0487;-0,0514;-0,0686;-0,0611;16,1189;-0,175;-0,5715;-0,4728;-0,1388;-0,0658
